Jugador,Nacionalidad,Edad,market_value,contract_date,days_left_on_contract,last_seen,matches_played,GK,CB,RB,LB,WB,DM,CM,AM,LM,RM,LW,RW,FW,Goles,Tiros Totales,xG,npxG,xAG,Acciones_que_crean_tiros,Pases_intentados,Pases_progresivos,Regates_exitosos,Pases_medios_completados,Pases_largos_completados,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,%_de_regates_exitosos,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Centros,Duelos_aereos_ganados,%_de_duelos_aereos_ganados,market_value_num,target_log,Edad_c,Edad_c2
Adam Obert,Slovakia,22.747945205479454,3.0,2029-06-30,1399,2025-05-23,21,0.0,0.09523809523809523,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.42857142857142855,0.04285714285714285,0.04285714285714285,0.01904761904761905,1.1904761904761905,25.571428571428573,2.380952380952381,0.23809523809523808,8.476190476190476,1.3333333333333333,0.004761904761904762,1.7142857142857142,20.476190476190474,4.9523809523809526,0.0,0.5238095238095238,19.666666666666668,0.14285714285714285,2.2857142857142856,0.09523809523809523,5.0,0.6190476190476191,40.90909090909091,0.42857142857142855,0.42857142857142855,1.2380952380952381,0.3333333333333333,15.714285714285714,0.9047619047619048,1.0476190476190477,0.5238095238095238,1.1904761904761905,53.92857142857143,3.0,1.3862943611198906,-3.4465224449592284,11.878516963607737
Adam Smith,England,34.07123287671233,0.75,2026-06-30,303,2025-05-25,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.027999999999999997,0.027999999999999997,0.016,0.92,27.16,1.96,0.24,8.88,1.28,0.02,1.96,22.0,5.12,0.04,1.32,20.56,0.04,1.96,0.04,7.88,0.32,36.36363636363637,0.28,0.72,0.52,0.28,16.12,1.36,0.76,1.32,0.56,43.75,0.75,0.5596157879354227,7.876765226273648,62.04343042983375
Adam Webster,England,30.386301369863013,11.0,2026-06-30,303,2025-05-25,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.014285714285714287,0.014285714285714287,0.028571428571428574,1.0,51.785714285714285,4.5,0.07142857142857142,23.785714285714285,3.7857142857142856,0.0071428571428571435,4.571428571428571,46.42857142857143,5.214285714285714,0.0,0.14285714285714285,45.42857142857143,0.14285714285714285,2.9285714285714284,0.14285714285714285,3.0714285714285716,1.0714285714285714,33.333333333333336,0.14285714285714285,0.42857142857142855,0.35714285714285715,0.07142857142857142,39.42857142857143,0.14285714285714285,0.5,0.14285714285714285,1.7142857142857142,77.78333333333333,11.0,2.4849066497880004,4.191833719424331,17.57146993130282
Adam Wharton,England,20.923287671232877,45.0,2029-06-30,1399,2025-05-05,20,0.0,0.0,0.0,0.0,0.0,0.075,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.015000000000000003,0.015000000000000003,0.15499999999999997,2.95,36.25,5.35,0.1,12.9,3.5,0.1,3.9,33.9,2.0,0.25,1.95,27.4,0.35,1.35,0.0,10.6,0.55,25.0,0.4,1.15,0.85,0.65,26.65,0.55,0.6,1.95,0.35,30.3,45.0,3.828641396489095,-5.2711799792058045,27.785338373180107
Adama Boiro,Spain,22.904109589041095,2.5,2029-06-30,1399,2025-05-18,18,0.0,0.0,0.0,0.8055555555555556,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.16666666666666666,0.0,0.0,0.0,0.2777777777777778,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.8888888888888888,27.88888888888889,2.5555555555555554,0.4444444444444444,9.444444444444445,0.6111111111111112,0.022222222222222223,2.4444444444444446,22.055555555555557,5.833333333333333,0.0,1.7222222222222223,22.27777777777778,0.0,1.5,0.05555555555555555,9.166666666666666,0.7777777777777778,36.53846153846154,0.8888888888888888,1.1666666666666667,1.2777777777777777,0.8333333333333334,18.444444444444443,2.0,0.7222222222222222,1.7222222222222223,0.8888888888888888,58.97692307692308,2.5,1.252762968495368,-3.290358061397587,10.826456172204086
Adama Traore,Spain,29.328767123287673,9.0,2026-06-30,303,2025-05-25,36,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.06481481481481483,0.013888888888888888,0.041666666666666664,0.17592592592592593,0.6759259259259259,0.0,0.05555555555555555,1.0833333333333333,0.11388888888888887,0.11388888888888887,0.13333333333333333,2.2777777777777777,16.305555555555557,1.8888888888888888,1.3333333333333333,3.9722222222222223,0.8333333333333334,0.12222222222222223,1.0,16.22222222222222,0.027777777777777776,0.16666666666666666,2.7777777777777777,11.777777777777779,0.05555555555555555,0.16666666666666666,0.1111111111111111,12.63888888888889,2.5277777777777777,39.233333333333334,1.0,1.25,1.0277777777777777,0.6944444444444444,16.86111111111111,4.472222222222222,0.6666666666666666,2.7777777777777777,0.6944444444444444,47.714814814814815,9.0,2.302585092994046,3.1342994728489906,9.82383318550146
Ademola Lookman,Nigeria,27.594520547945205,60.0,2027-06-30,668,2025-05-25,31,0.0,0.0,0.0,0.0,0.01075268817204301,0.0,0.0,0.5268817204301075,0.0,0.0,0.04838709677419355,0.0,0.41397849462365593,0.4838709677419355,2.6129032258064515,0.32903225806451614,0.3032258064516129,0.23225806451612904,4.354838709677419,30.451612903225808,2.3548387096774195,1.1935483870967742,5.741935483870968,1.3548387096774193,0.25483870967741934,0.9354838709677419,27.161290322580644,3.129032258064516,0.0967741935483871,4.0,22.06451612903226,0.16129032258064516,0.16129032258064516,0.03225806451612903,26.580645161290324,6.419354838709677,36.28333333333333,2.064516129032258,2.2580645161290325,2.3225806451612905,1.6451612903225807,31.419354838709676,10.193548387096774,1.0,4.0,0.5483870967741935,55.835,60.0,4.110873864173311,1.400052897506523,1.9601481158164105
Adnan Januzaj,Belgium,30.295890410958904,1.2,2026-06-30,303,2025-05-24,18,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.19444444444444445,0.16666666666666666,0.05555555555555555,0.19444444444444445,0.0,0.16666666666666666,0.19444444444444445,0.1111111111111111,0.8888888888888888,0.044444444444444446,0.044444444444444446,0.05,2.0555555555555554,19.444444444444443,2.2777777777777777,0.7777777777777778,5.722222222222222,1.8888888888888888,0.08333333333333333,1.5555555555555556,16.0,3.388888888888889,0.4444444444444444,3.611111111111111,13.444444444444445,0.05555555555555555,0.16666666666666666,0.0,12.0,0.8333333333333334,33.56923076923077,1.2222222222222223,0.7777777777777778,1.7222222222222223,0.5,17.72222222222222,3.2222222222222223,0.2777777777777778,3.611111111111111,0.2222222222222222,25.0,1.2,0.7884573603642702,4.101422760520222,16.82166866051332
Ado Onaiwu,Japan,29.52054794520548,1.5,2026-06-30,303,2025-05-17,31,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.3870967741935484,0.20967741935483872,0.06451612903225806,0.04838709677419355,0.03225806451612903,0.20967741935483872,0.12903225806451613,0.7419354838709677,0.12903225806451613,0.12903225806451613,0.035483870967741936,0.9032258064516129,10.612903225806452,1.064516129032258,0.3548387096774194,2.2580645161290325,0.2903225806451613,0.03225806451612903,0.6774193548387096,10.35483870967742,0.12903225806451613,0.03225806451612903,0.22580645161290322,7.774193548387097,0.12903225806451613,0.3870967741935484,0.0,6.225806451612903,0.967741935483871,41.14375,0.41935483870967744,0.5483870967741935,0.9354838709677419,0.7096774193548387,11.161290322580646,2.3870967741935485,0.2903225806451613,0.22580645161290322,1.1935483870967742,58.61428571428572,1.5,0.9162907318741551,3.326080294766797,11.062810127235982
Adria Altimira,Spain,24.156164383561645,1.5,2026-06-30,303,2025-05-24,22,0.0,0.0,0.42424242424242425,0.11363636363636363,0.11363636363636363,0.0,0.022727272727272728,0.0,0.01515151515151515,0.06818181818181818,0.1515151515151515,0.09090909090909091,0.0,0.0,0.3181818181818182,0.009090909090909092,0.009090909090909092,0.022727272727272728,0.9545454545454546,27.954545454545453,1.9090909090909092,0.45454545454545453,8.454545454545455,1.5454545454545454,0.022727272727272728,1.5454545454545454,23.454545454545453,4.409090909090909,0.09090909090909091,1.2727272727272727,21.954545454545453,0.09090909090909091,2.4545454545454546,0.09090909090909091,9.5,0.36363636363636365,26.77857142857143,0.5454545454545454,1.0454545454545454,1.2727272727272727,0.3181818181818182,19.636363636363637,3.1363636363636362,1.2272727272727273,1.2727272727272727,0.5454545454545454,34.55333333333333,1.5,0.9162907318741551,-2.038303266877037,4.154680207761601
Adria Pedrosa,Spain,27.03287671232877,7.0,2028-06-30,1034,2025-05-25,31,0.0,0.0,0.0,0.9301075268817204,0.01075268817204301,0.0,0.0,0.0,0.059139784946236555,0.0,0.0,0.0,0.0,0.03225806451612903,0.7741935483870968,0.01935483870967742,0.01935483870967742,0.054838709677419356,1.5161290322580645,38.58064516129032,2.5483870967741935,0.5483870967741935,12.258064516129032,1.935483870967742,0.04516129032258065,2.129032258064516,30.322580645161292,8.064516129032258,0.03225806451612903,3.129032258064516,28.580645161290324,0.1935483870967742,2.7419354838709675,0.0,12.03225806451613,0.6774193548387096,50.0,0.5806451612903226,1.5806451612903225,1.1935483870967742,0.4838709677419355,26.64516129032258,3.096774193548387,1.2258064516129032,3.129032258064516,0.3548387096774194,31.31578947368421,7.0,2.0794415416798357,0.8384090618900863,0.7029297550594147
Adrian,Spain,38.38356164383562,1.2,2026-06-30,303,2025-05-23,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.578947368421055,0.0,0.0,13.947368421052632,7.052631578947368,0.0,0.21052631578947367,23.842105263157894,8.578947368421053,0.0,0.0,24.94736842105263,0.15789473684210525,0.7368421052631579,0.15789473684210525,0.0,0.0,,0.0,0.0,0.05263157894736842,0.0,15.736842105263158,0.0,0.0,0.0,0.10526315789473684,66.66666666666667,1.2,0.7884573603642702,12.189093993396938,148.5740123798653
Adrian Benedyczak,Poland,24.438356164383563,4.5,2028-06-30,1034,2025-05-03,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.5,0.16666666666666666,0.2222222222222222,0.0,0.3333333333333333,0.03333333333333334,0.03333333333333334,0.0,0.3333333333333333,5.777777777777778,0.3333333333333333,0.0,1.1111111111111112,0.4444444444444444,0.0,0.2222222222222222,5.555555555555555,0.2222222222222222,0.0,0.1111111111111111,3.888888888888889,0.0,0.8888888888888888,0.0,3.0,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.3333333333333333,6.666666666666667,1.3333333333333333,0.4444444444444444,0.1111111111111111,1.0,32.9125,4.5,1.7047480922384253,-1.7561114860551186,3.083927551454717
Adrian Bernabe,Spain,23.997260273972604,15.0,2027-06-30,668,2025-05-25,21,0.0,0.0,0.0,0.0,0.0,0.4523809523809524,0.38095238095238093,0.023809523809523808,0.0,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,1.2857142857142858,0.05238095238095238,0.05238095238095238,0.047619047619047616,2.761904761904762,46.857142857142854,5.476190476190476,0.7142857142857143,17.238095238095237,5.380952380952381,0.06190476190476191,4.904761904761905,41.904761904761905,4.857142857142857,0.23809523809523808,1.380952380952381,39.19047619047619,0.09523809523809523,1.2380952380952381,0.047619047619047616,11.761904761904763,0.38095238095238093,36.9,0.6190476190476191,1.8571428571428572,0.5714285714285714,0.6666666666666666,38.95238095238095,0.9523809523809523,0.42857142857142855,1.380952380952381,0.19047619047619047,57.142857142857146,15.0,2.772588722239781,-2.1972073764660784,4.827720255196947
Adrian Nino,Spain,20.583561643835615,2.0,2026-06-30,303,2025-01-18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0986122886681098,-5.6109060066030665,31.48226621493437
Adrien Rabiot,France,30.12054794520548,25.0,2026-06-30,303,2025-05-17,29,0.0,0.034482758620689655,0.0,0.0,0.0,0.13218390804597702,0.2011494252873563,0.5689655172413793,0.034482758620689655,0.028735632183908042,0.0,0.0,0.0,0.3103448275862069,1.6551724137931034,0.2517241379310345,0.2517241379310345,0.13103448275862067,2.2758620689655173,53.206896551724135,5.793103448275862,0.896551724137931,14.827586206896552,1.3103448275862069,0.12413793103448276,5.068965517241379,52.0,1.103448275862069,0.20689655172413793,1.3793103448275863,45.13793103448276,0.10344827586206896,1.103448275862069,0.0,22.20689655172414,3.4482758620689653,52.332,0.7931034482758621,1.793103448275862,1.793103448275862,1.0689655172413792,49.827586206896555,6.0,1.8275862068965518,1.3793103448275863,1.1724137931034482,61.8,25.0,3.258096538021482,3.9260802947667983,15.41410648095615
Adrien Tameze,Cameroon,31.224657534246575,2.0,2026-06-30,303,2025-04-27,20,0.0,0.05,0.0,0.0,0.05,0.05,0.75,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.35,0.015,0.015,0.045,0.4,15.05,1.15,0.2,5.6,0.7,0.030000000000000006,0.5,14.55,0.5,0.0,0.45,12.95,0.0,0.4,0.05,4.95,0.65,13.328571428571427,0.4,0.45,0.5,0.15,12.85,1.05,0.4,0.45,0.55,58.333333333333336,2.0,1.0986122886681098,5.030189883807893,25.30281026716326
Adrien Thomasson,France,31.432876712328767,5.0,2026-06-30,303,2025-05-17,33,0.0,0.0,0.0,0.0,0.0,0.19696969696969696,0.6515151515151515,0.09090909090909091,0.0,0.06060606060606061,0.0,0.0,0.0,0.09090909090909091,1.2424242424242424,0.18484848484848485,0.18484848484848485,0.18484848484848487,3.303030303030303,48.84848484848485,4.515151515151516,0.7878787878787878,14.303030303030303,2.9393939393939394,0.1575757575757576,3.0,46.63636363636363,2.0606060606060606,0.12121212121212122,1.7575757575757576,39.93939393939394,0.15151515151515152,0.8484848484848485,0.06060606060606061,19.696969696969695,3.393939393939394,36.28076923076923,0.9696969696969697,1.0303030303030303,2.0303030303030303,1.2424242424242424,41.24242424242424,4.181818181818182,1.5454545454545454,1.7575757575757576,0.5151515151515151,30.771428571428572,5.0,1.791759469228055,5.238409061890085,27.44092949969216
Adrien Truffert,France,23.487671232876714,15.0,2030-06-30,1764,2025-05-17,33,0.0,0.0707070707070707,0.0,0.3181818181818182,0.47979797979797983,0.0,0.0101010101010101,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.06060606060606061,0.696969696969697,0.06969696969696969,0.06969696969696969,0.09696969696969697,2.303030303030303,48.515151515151516,3.1515151515151514,0.48484848484848486,14.848484848484848,2.121212121212121,0.1090909090909091,1.696969696969697,39.75757575757576,8.575757575757576,0.030303030303030304,4.393939393939394,38.27272727272727,0.18181818181818182,1.696969696969697,0.030303030303030304,20.424242424242426,1.7272727272727273,40.668,0.6666666666666666,1.3636363636363635,1.0909090909090908,0.7575757575757576,35.93939393939394,7.363636363636363,0.7575757575757576,4.393939393939394,0.8181818181818182,50.04642857142857,15.0,2.772588722239781,-2.706796417561968,7.326746846126303
Aihen Munoz,Spain,27.76986301369863,4.0,2027-06-30,668,2025-05-24,21,0.0,0.0,0.047619047619047616,0.9047619047619048,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.004761904761904762,0.004761904761904762,0.009523809523809525,0.47619047619047616,30.047619047619047,1.8095238095238095,0.3333333333333333,8.19047619047619,1.2380952380952381,0.004761904761904762,1.8095238095238095,23.333333333333332,6.523809523809524,0.0,1.6666666666666667,21.333333333333332,0.19047619047619047,2.238095238095238,0.0,8.238095238095237,0.19047619047619047,55.55555555555556,0.19047619047619047,0.7619047619047619,0.47619047619047616,0.14285714285714285,19.238095238095237,1.3333333333333333,0.7142857142857143,1.6666666666666667,1.0952380952380953,61.98125,4.0,1.6094379124341003,1.575395363259947,2.48187055058094
Aimar Oroz,Spain,23.487671232876714,15.0,2029-06-30,1399,2025-05-24,37,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.2522522522522523,0.21171171171171171,0.3873873873873874,0.013513513513513514,0.06306306306306306,0.0,0.06306306306306306,0.13513513513513514,1.2702702702702702,0.10810810810810811,0.09189189189189188,0.06486486486486487,2.4864864864864864,30.486486486486488,4.405405405405405,1.3243243243243243,9.243243243243244,1.7837837837837838,0.09189189189189188,2.4594594594594597,29.10810810810811,1.1891891891891893,0.24324324324324326,0.7837837837837838,24.972972972972972,0.1891891891891892,0.2702702702702703,0.0,16.405405405405407,1.972972972972973,50.9875,1.135135135135135,1.972972972972973,1.5675675675675675,1.4864864864864864,28.054054054054053,3.8378378378378377,0.7567567567567568,0.7837837837837838,0.4864864864864865,47.916666666666664,15.0,2.772588722239781,-2.706796417561968,7.326746846126303
Ainsley MaitlandNiles,England,27.715068493150685,12.0,2027-06-30,668,2025-05-17,32,0.0,0.0,0.6822916666666666,0.078125,0.078125,0.08854166666666666,0.015625,0.010416666666666666,0.015625,0.015625,0.0,0.015625,0.0,0.03125,0.6875,0.090625,0.090625,0.1125,1.71875,38.5625,3.1875,0.53125,12.0625,1.90625,0.096875,2.0625,32.84375,5.5,0.125,1.5,32.78125,0.21875,1.90625,0.1875,13.09375,2.125,49.81666666666667,0.65625,0.6875,0.875,0.625,28.625,3.4375,0.5,1.5,0.46875,49.07222222222222,12.0,2.5649493574615367,1.5206008427120032,2.3122269228564543
Aissa Mandi,Algeria,33.54794520547945,1.2,2026-06-30,303,2025-05-10,24,0.0,0.4583333333333333,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.25,0.008333333333333333,0.008333333333333333,0.012500000000000002,0.9583333333333334,51.833333333333336,3.4166666666666665,0.125,24.583333333333332,5.666666666666667,0.04583333333333334,4.458333333333333,46.75,5.0,0.041666666666666664,0.4166666666666667,46.0,0.08333333333333333,2.25,0.0,6.333333333333333,0.9166666666666666,75.0,0.041666666666666664,0.5416666666666666,0.3333333333333333,0.16666666666666666,41.25,0.875,0.2916666666666667,0.4166666666666667,0.5833333333333334,42.27894736842105,1.2,0.7884573603642702,7.353477555040769,54.073632152488365
Aitor Fernandez,Spain,33.90684931506849,0.7,2027-06-30,668,2025-03-30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,19.0,0.0,1.0,27.0,18.0,0.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,,0.7,0.5306282510621704,7.71238166462981,59.480830940918075
Aitor Paredes,Spain,25.07123287671233,22.0,2029-06-30,1399,2025-05-25,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.2608695652173913,0.10434782608695652,0.10434782608695652,0.0,0.34782608695652173,41.17391304347826,2.0,0.0,22.347826086956523,4.086956521739131,0.0,1.826086956521739,39.52173913043478,1.565217391304348,0.0,0.043478260869565216,34.30434782608695,0.08695652173913043,4.956521739130435,0.17391304347826086,0.6521739130434783,0.4782608695652174,0.0,0.043478260869565216,0.13043478260869565,0.30434782608695654,0.043478260869565216,30.782608695652176,0.08695652173913043,1.0,0.043478260869565216,1.3043478260869565,48.08636363636364,22.0,3.1354942159291497,-1.1232347737263524,1.26165635690809
Aitor Ruibal,Spain,29.16986301369863,3.5,2028-06-30,1034,2025-05-23,29,0.0,0.0,0.5689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.22413793103448276,0.10344827586206896,0.034482758620689655,0.5517241379310345,0.027586206896551727,0.027586206896551727,0.0793103448275862,1.2413793103448276,21.103448275862068,1.7241379310344827,0.4827586206896552,6.310344827586207,1.1724137931034482,0.05862068965517241,1.2413793103448276,17.79310344827586,3.1379310344827585,0.034482758620689655,1.103448275862069,17.06896551724138,0.1724137931034483,1.3793103448275863,0.034482758620689655,8.551724137931034,1.1379310344827587,51.95882352941176,0.4482758620689655,0.8620689655172413,0.9310344827586207,0.5517241379310345,15.827586206896552,2.206896551724138,0.3448275862068966,1.103448275862069,0.2413793103448276,36.53846153846154,3.5,1.5040773967762742,2.975395363259949,8.852977567708804
Akor Adams,Nigeria,25.183561643835617,5.0,2029-06-30,1399,2025-04-06,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15789473684210525,1.4736842105263157,0.2421052631578947,0.2421052631578947,0.042105263157894736,1.3157894736842106,10.842105263157896,0.5789473684210527,0.42105263157894735,2.0526315789473686,0.3157894736842105,0.0,0.5789473684210527,9.68421052631579,1.0526315789473684,0.05263157894736842,0.2631578947368421,6.947368421052632,0.10526315789473684,0.3157894736842105,0.05263157894736842,6.7894736842105265,2.6315789473684212,56.06363636363637,0.3157894736842105,0.2631578947368421,0.9473684210526315,0.7368421052631579,10.210526315789474,2.6315789473684212,0.9473684210526315,0.2631578947368421,1.7894736842105263,50.25,5.0,1.791759469228055,-1.010906006603065,1.0219309541861563
Alan Matturro,Uruguay,20.47945205479452,7.0,2026-06-30,303,2025-04-04,13,0.0,0.6153846153846154,0.0,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.6923076923076923,27.615384615384617,1.1538461538461537,0.23076923076923078,13.923076923076923,1.9230769230769231,0.007692307692307693,0.7692307692307693,25.0,2.5384615384615383,0.0,0.6153846153846154,21.53846153846154,0.07692307692307693,2.923076923076923,0.0,3.6153846153846154,0.6923076923076923,62.5,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.23076923076923078,20.0,0.6923076923076923,0.7692307692307693,0.6153846153846154,1.2307692307692308,55.010000000000005,7.0,2.0794415416798357,-5.715015595644161,32.661403258455984
Albert Grønbaek,Denmark,23.81095890410959,11.0,2026-06-30,303,2025-03-15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.45,0.1,0.0,0.15,0.0,0.2,0.1,1.2,0.06999999999999999,0.06999999999999999,0.05500000000000001,1.55,13.25,1.55,0.55,2.25,0.65,0.05,0.55,11.55,1.55,0.05,1.45,8.4,0.15,0.35,0.0,10.65,2.15,22.76875,1.4,0.75,1.9,0.95,13.55,3.05,0.5,1.45,0.3,45.833333333333336,11.0,2.4849066497880004,-2.383508746329092,5.681113943827279
Albert Guðmundsson,Iceland,27.942465753424656,18.0,2029-06-30,1399,2025-05-25,24,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.4791666666666667,0.0,0.0,0.020833333333333332,0.020833333333333332,0.4583333333333333,0.25,1.0416666666666667,0.17500000000000002,0.1125,0.075,1.625,20.833333333333332,1.5416666666666667,0.625,6.125,0.5833333333333334,0.025000000000000005,1.4166666666666667,19.125,1.6666666666666667,0.041666666666666664,1.0,17.291666666666668,0.041666666666666664,0.375,0.041666666666666664,9.166666666666666,1.3333333333333333,49.78,0.25,1.125,1.2083333333333333,0.5833333333333334,19.416666666666668,2.4583333333333335,0.5416666666666666,1.0,0.16666666666666666,25.0,18.0,2.9444389791664403,1.7479981029859744,3.055497368042565
Albert Sambi Lokonga,Belgium,25.56986301369863,8.0,2026-06-30,303,2025-05-18,22,0.0,0.0,0.0,0.0,0.0,0.42424242424242425,0.19696969696969696,0.13636363636363635,0.12878787878787878,0.11363636363636363,0.0,0.0,0.0,0.0,0.5909090909090909,0.03636363636363637,0.03636363636363637,0.04090909090909091,1.5909090909090908,40.63636363636363,4.2272727272727275,0.18181818181818182,14.227272727272727,2.590909090909091,0.031818181818181815,3.6818181818181817,39.40909090909091,1.1818181818181819,0.22727272727272727,0.09090909090909091,36.31818181818182,0.045454545454545456,1.0909090909090908,0.13636363636363635,7.363636363636363,0.7727272727272727,35.714285714285715,0.18181818181818182,0.6363636363636364,0.8636363636363636,0.5909090909090909,33.90909090909091,0.9090909090909091,1.0,0.09090909090909091,1.2727272727272727,64.28421052631579,8.0,2.1972245773362196,-0.6246046367400524,0.3901309522371728
Alberto Cerri,Italy,28.687671232876713,1.0,2026-06-30,303,2024-12-23,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.22000000000000003,0.22000000000000003,0.0,0.2,4.6,0.0,0.0,0.4,0.2,0.0,0.0,4.4,0.2,0.0,0.0,3.0,0.0,0.2,0.0,4.2,1.8,,0.0,0.0,0.4,0.6,5.8,2.2,0.6,0.0,0.8,53.339999999999996,1.0,0.6931471805599453,2.4932035824380314,6.216064103481834
Alberto Dossena,Italy,26.41917808219178,8.0,2028-06-30,1034,2025-03-15,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.034782608695652174,0.034782608695652174,0.026086956521739136,0.4782608695652174,44.34782608695652,1.565217391304348,0.17391304347826086,22.043478260869566,2.8260869565217392,0.008695652173913044,1.434782608695652,41.391304347826086,2.8260869565217392,0.0,0.043478260869565216,38.869565217391305,0.13043478260869565,3.869565217391304,0.043478260869565216,1.3478260869565217,0.8695652173913043,66.66666666666667,0.08695652173913043,0.043478260869565216,0.34782608695652173,0.13043478260869565,33.73913043478261,0.043478260869565216,0.9565217391304348,0.043478260869565216,2.5652173913043477,81.51739130434783,8.0,2.1972245773362196,0.22471043175309902,0.05049477813866417
Alberto Grassi,Italy,30.216438356164385,1.8,2027-06-30,668,2025-05-25,28,0.0,0.0,0.0,0.0,0.0,0.19642857142857142,0.8035714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.39285714285714285,0.03571428571428571,0.03571428571428571,0.03214285714285714,0.9642857142857143,30.357142857142858,2.642857142857143,0.17857142857142858,11.214285714285714,1.4285714285714286,0.017857142857142856,2.3214285714285716,28.821428571428573,1.3214285714285714,0.07142857142857142,0.35714285714285715,22.642857142857142,0.21428571428571427,1.5357142857142858,0.03571428571428571,5.928571428571429,0.9285714285714286,40.90909090909091,0.21428571428571427,0.42857142857142855,0.9285714285714286,0.6428571428571429,19.357142857142858,0.8571428571428571,1.0,0.35714285714285715,1.0357142857142858,58.48636363636364,1.8,1.0296194171811583,4.021970705725703,16.17624835771571
Alberto Mari,Spain,23.117808219178084,1.0,2026-06-30,303,2024-08-23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,,1.0,0.6931471805599453,-3.076659431260598,9.465833255964787
